timestamp,station,air_temperature_celsius,wind_speed_knots,wind_direction_deg,air_pressure_hpa,relative_humidity_percent
2026-04-17 12:00:00,Himadri,-12.4,15.26,97,1000.3,75.5
2026-04-17 13:00:00,Himadri,-10.85,16.16,284,1000.4,70.0
2026-04-17 14:00:00,Himadri,-13.42,20.92,267,997.5,71.3
2026-04-17 15:00:00,Himadri,-10.85,18.03,138,998.7,69.7
2026-04-17 16:00:00,Himadri,-10.55,14.56,297,1000.2,67.7
2026-04-17 17:00:00,Himadri,-12.25,19.81,274,1003.0,65.7
2026-04-17 18:00:00,Himadri,-9.22,21.61,319,1000.9,61.2
2026-04-17 19:00:00,Himadri,-13.21,20.21,297,1002.0,62.7
2026-04-17 20:00:00,Himadri,-9.52,19.77,103,1003.1,70.8
2026-04-17 21:00:00,Himadri,-13.42,16.46,138,999.0,72.5
2026-04-17 22:00:00,Himadri,-13.02,22.3,95,1003.2,70.3
2026-04-17 23:00:00,Himadri,-13.64,22.47,138,997.7,75.2
2026-04-18 00:00:00,Himadri,-10.16,16.88,273,1000.2,77.4
2026-04-18 01:00:00,Himadri,-11.21,16.67,274,1002.1,79.9
2026-04-18 02:00:00,Himadri,-10.92,17.99,125,1002.4,80.0
2026-04-18 03:00:00,Himadri,-12.45,18.71,314,1000.7,83.9
2026-04-18 04:00:00,Himadri,-13.38,16.93,283,1001.2,86.8
2026-04-18 05:00:00,Himadri,-11.23,21.26,129,998.9,91.7
2026-04-18 06:00:00,Himadri,-11.08,17.27,112,999.1,90.1
2026-04-18 07:00:00,Himadri,-11.67,16.9,297,1002.8,87.3
2026-04-18 08:00:00,Himadri,-12.64,15.69,118,1000.0,83.8
2026-04-18 09:00:00,Himadri,-13.43,21.16,287,998.7,88.7
2026-04-18 10:00:00,Himadri,-12.71,29.26,281,998.5,88.0
2026-04-18 11:00:00,Himadri,-14.12,16.91,119,1001.2,80.1
2026-04-18 12:00:00,Himadri,-11.49,16.71,93,998.9,76.6
2026-04-18 13:00:00,Himadri,-10.47,21.89,115,1000.5,79.6
2026-04-18 14:00:00,Himadri,-10.16,17.82,305,999.0,75.0
2026-04-18 15:00:00,Himadri,-13.12,15.21,293,1001.7,65.4
2026-04-18 16:00:00,Himadri,-13.12,22.01,142,1001.2,66.8
2026-04-18 17:00:00,Himadri,-10.64,22.7,282,1001.7,63.4
2026-04-18 18:00:00,Himadri,-12.06,14.76,132,1002.8,65.3
2026-04-18 19:00:00,Himadri,-11.05,19.59,123,1000.8,66.7
2026-04-18 20:00:00,Himadri,-11.5,17.73,312,1002.0,70.0
2026-04-18 21:00:00,Himadri,-10.37,17.98,133,999.6,67.3
2026-04-18 22:00:00,Himadri,-10.55,19.29,116,1001.9,70.3
2026-04-18 23:00:00,Himadri,-11.36,15.85,299,999.0,79.4
2026-04-19 00:00:00,Himadri,-12.93,20.98,284,1001.0,75.0
2026-04-19 01:00:00,Himadri,-14.09,18.94,276,1002.8,80.0
2026-04-19 02:00:00,Himadri,-10.39,23.96,104,1001.7,85.3
2026-04-19 03:00:00,Himadri,-14.29,18.24,263,999.4,88.6
2026-04-19 04:00:00,Himadri,-10.77,18.47,307,999.0,87.2
2026-04-19 05:00:00,Himadri,-11.43,21.83,290,1000.4,84.6
2026-04-19 06:00:00,Himadri,-11.74,19.71,316,998.6,94.7
2026-04-19 07:00:00,Himadri,-12.97,16.04,270,997.4,86.1
2026-04-19 08:00:00,Himadri,-13.15,14.91,124,1000.2,90.1
2026-04-19 09:00:00,Himadri,-13.23,21.32,127,1003.0,90.6
2026-04-19 10:00:00,Himadri,-12.69,22.46,300,1001.2,79.5
2026-04-19 11:00:00,Himadri,-10.21,20.9,134,1000.0,76.5
2026-04-19 12:00:00,Himadri,-11.31,21.17,281,1000.6,76.3
2026-04-19 13:00:00,Himadri,-9.89,20.91,92,1002.7,70.0
2026-04-19 14:00:00,Himadri,-11.82,14.59,96,1000.3,71.6
2026-04-19 15:00:00,Himadri,-12.41,29.17,94,997.8,67.3
2026-04-19 16:00:00,Himadri,-12.54,24.11,318,999.1,62.8
2026-04-19 17:00:00,Himadri,-9.4,21.65,297,999.9,62.0
2026-04-19 18:00:00,Himadri,-10.14,21.24,292,997.3,66.8
2026-04-19 19:00:00,Himadri,-11.07,21.3,138,1002.9,65.1
2026-04-19 20:00:00,Himadri,-10.72,17.46,318,1002.3,66.8
2026-04-19 21:00:00,Himadri,-12.93,26.72,270,1001.1,68.6
2026-04-19 22:00:00,Himadri,-13.43,20.27,109,998.9,72.0
2026-04-19 23:00:00,Himadri,-12.26,16.48,135,997.1,74.7
2026-04-20 00:00:00,Himadri,-11.35,18.82,306,998.6,77.5
2026-04-20 01:00:00,Himadri,-10.0,24.66,110,1001.2,82.3
2026-04-20 02:00:00,Himadri,-11.55,19.02,298,1002.1,82.7
2026-04-20 03:00:00,Himadri,-13.84,22.11,91,1001.2,91.3
2026-04-20 04:00:00,Himadri,-11.92,18.89,119,998.3,92.3
2026-04-20 05:00:00,Himadri,-13.23,17.59,315,1002.2,92.9
2026-04-20 06:00:00,Himadri,-11.8,21.32,260,998.6,86.8
2026-04-20 07:00:00,Himadri,-11.54,18.1,114,1001.6,94.4
2026-04-20 08:00:00,Himadri,-12.1,18.6,91,1000.6,92.8
2026-04-20 09:00:00,Himadri,-11.93,29.02,262,1002.2,91.4
2026-04-20 10:00:00,Himadri,-10.85,19.84,309,1002.1,86.8
2026-04-20 11:00:00,Himadri,-10.34,15.3,298,1001.6,82.1
2026-04-20 12:00:00,Himadri,-9.81,17.4,149,1001.9,74.5
2026-04-20 13:00:00,Himadri,-12.49,21.92,307,1001.4,77.7
2026-04-20 14:00:00,Himadri,-10.27,21.53,298,998.1,72.4
2026-04-20 15:00:00,Himadri,-9.31,16.76,112,1002.9,73.8
2026-04-20 16:00:00,Himadri,-11.47,19.34,100,997.9,63.0
2026-04-20 17:00:00,Himadri,-10.57,15.69,124,1000.4,71.0
2026-04-20 18:00:00,Himadri,-11.87,18.94,109,999.4,62.3
2026-04-20 19:00:00,Himadri,-11.56,17.89,125,998.7,66.9
2026-04-20 20:00:00,Himadri,-10.6,19.82,267,998.4,72.3
2026-04-20 21:00:00,Himadri,-11.36,29.75,124,998.7,71.7
2026-04-20 22:00:00,Himadri,-9.39,20.04,306,1000.4,71.6
2026-04-20 23:00:00,Himadri,-12.62,16.48,94,999.0,73.4
2026-04-21 00:00:00,Himadri,-11.32,20.36,287,999.2,77.2
2026-04-21 01:00:00,Himadri,-10.03,20.83,279,999.4,83.7
2026-04-21 02:00:00,Himadri,-13.54,28.23,141,1001.7,84.9
2026-04-21 03:00:00,Himadri,-10.12,15.35,120,1002.3,87.6
2026-04-21 04:00:00,Himadri,-10.68,19.52,318,999.0,88.7
2026-04-21 05:00:00,Himadri,-14.0,16.01,263,997.6,94.4
2026-04-21 06:00:00,Himadri,-10.85,17.17,319,997.1,86.8
2026-04-21 07:00:00,Himadri,-11.37,15.65,260,1002.1,85.4
2026-04-21 08:00:00,Himadri,-10.4,20.91,288,997.3,90.0
2026-04-21 09:00:00,Himadri,-13.64,18.03,266,998.2,82.8
2026-04-21 10:00:00,Himadri,-13.12,19.56,264,1000.1,88.1
2026-04-21 11:00:00,Himadri,-12.24,15.47,116,999.2,84.1
2026-04-21 12:00:00,Himadri,-9.76,20.07,116,1000.7,79.7
2026-04-21 13:00:00,Himadri,-9.96,19.24,128,997.7,72.7
2026-04-21 14:00:00,Himadri,-12.95,15.17,301,999.4,72.8
2026-04-21 15:00:00,Himadri,-9.19,21.13,96,998.9,64.9
2026-04-21 16:00:00,Himadri,-8.77,18.61,281,998.8,63.3
2026-04-21 17:00:00,Himadri,-11.07,21.6,144,998.9,64.1
2026-04-21 18:00:00,Himadri,-9.7,26.98,95,997.4,64.1
2026-04-21 19:00:00,Himadri,-9.06,16.39,316,1002.9,68.7
2026-04-21 20:00:00,Himadri,-11.12,21.17,90,997.9,65.1
2026-04-21 21:00:00,Himadri,-9.62,21.01,108,997.9,73.7
2026-04-21 22:00:00,Himadri,-11.01,20.15,314,998.9,76.7
2026-04-21 23:00:00,Himadri,-11.38,17.2,91,1002.0,76.9
2026-04-22 00:00:00,Himadri,-10.09,20.22,107,999.9,82.7
2026-04-22 01:00:00,Himadri,-10.07,22.41,125,1000.1,84.5
2026-04-22 02:00:00,Himadri,-10.71,16.26,137,1000.2,80.9
2026-04-22 03:00:00,Himadri,-11.47,25.91,106,1001.1,83.8
2026-04-22 04:00:00,Himadri,-12.33,16.38,300,1000.7,90.1
2026-04-22 05:00:00,Himadri,-13.85,18.25,119,999.4,91.8
2026-04-22 06:00:00,Himadri,-11.46,21.8,287,1000.2,92.0
2026-04-22 07:00:00,Himadri,-10.23,17.37,293,1001.6,87.4
2026-04-22 08:00:00,Himadri,-10.41,24.01,296,999.3,84.4
2026-04-22 09:00:00,Himadri,-10.0,14.71,280,1001.2,91.3
2026-04-22 10:00:00,Himadri,-9.73,25.18,119,1000.1,88.2
2026-04-22 11:00:00,Himadri,-11.3,20.98,149,998.4,85.7
2026-04-22 12:00:00,Himadri,-11.34,21.59,111,1002.3,79.7
2026-04-22 13:00:00,Himadri,-12.62,15.79,274,1002.3,78.8
2026-04-22 14:00:00,Himadri,-8.75,21.68,269,998.6,75.2
2026-04-22 15:00:00,Himadri,-12.43,16.38,120,997.3,71.6
2026-04-22 16:00:00,Himadri,-11.9,18.51,261,997.7,63.1
2026-04-22 17:00:00,Himadri,-10.55,20.84,106,1000.8,66.2
2026-04-22 18:00:00,Himadri,-9.73,19.81,108,997.9,61.4
2026-04-22 19:00:00,Himadri,-12.07,27.53,104,999.4,71.0
2026-04-22 20:00:00,Himadri,-11.83,19.95,285,1002.3,69.5
2026-04-22 21:00:00,Himadri,-9.34,19.3,302,1002.6,72.7
2026-04-22 22:00:00,Himadri,-10.7,26.22,126,997.7,76.7
2026-04-22 23:00:00,Himadri,-10.99,14.81,279,1001.6,74.0
2026-04-23 00:00:00,Himadri,-11.94,15.41,119,1003.2,79.6
2026-04-23 01:00:00,Himadri,-11.65,18.38,297,1002.8,77.2
2026-04-23 02:00:00,Himadri,-11.78,16.73,136,1000.9,83.5
2026-04-23 03:00:00,Himadri,-10.01,29.67,134,1003.1,82.2
2026-04-23 04:00:00,Himadri,-12.14,19.96,305,1001.4,86.1
2026-04-23 05:00:00,Himadri,-11.23,17.81,128,1002.8,85.9
2026-04-23 06:00:00,Himadri,-13.07,19.83,136,1001.1,89.9
2026-04-23 07:00:00,Himadri,-11.83,19.85,143,999.0,94.0
2026-04-23 08:00:00,Himadri,-11.44,16.56,267,999.1,91.6
2026-04-23 09:00:00,Himadri,-12.94,22.63,287,997.5,83.9
2026-04-23 10:00:00,Himadri,-10.21,26.21,299,1002.0,84.7
2026-04-23 11:00:00,Himadri,-12.8,16.21,307,998.7,85.9
2026-04-23 12:00:00,Himadri,-10.54,16.59,107,997.5,81.6
2026-04-23 13:00:00,Himadri,-9.55,24.81,138,1002.9,76.8
2026-04-23 14:00:00,Himadri,-12.11,29.04,106,1002.8,71.6
2026-04-23 15:00:00,Himadri,-11.08,22.28,272,998.2,65.4
2026-04-23 16:00:00,Himadri,-9.59,15.41,128,997.5,62.7
2026-04-23 17:00:00,Himadri,-10.62,23.53,275,1001.2,65.6
2026-04-23 18:00:00,Himadri,-11.23,24.62,267,1002.4,62.1
2026-04-23 19:00:00,Himadri,-9.12,17.8,311,999.3,63.5
2026-04-23 20:00:00,Himadri,-11.63,19.63,106,1001.0,70.8
2026-04-23 21:00:00,Himadri,-10.04,19.25,131,1003.1,71.9
2026-04-23 22:00:00,Himadri,-8.73,26.47,302,1000.4,72.9
2026-04-23 23:00:00,Himadri,-9.46,24.86,106,1001.6,74.8
2026-04-24 00:00:00,Himadri,-10.21,14.77,92,997.7,78.7
2026-04-24 01:00:00,Himadri,-9.8,18.16,119,1001.2,84.0
2026-04-24 02:00:00,Himadri,-11.44,27.16,143,999.2,83.7
2026-04-24 03:00:00,Himadri,-12.95,28.55,98,1001.4,84.0
2026-04-24 04:00:00,Himadri,-9.68,15.33,97,1000.0,84.0
2026-04-24 05:00:00,Himadri,-10.22,16.88,316,1003.3,89.2
2026-04-24 06:00:00,Himadri,-11.36,21.78,280,1002.4,91.0
2026-04-24 07:00:00,Himadri,-9.83,15.89,119,1002.9,91.4
2026-04-24 08:00:00,Himadri,-9.85,21.95,99,1001.2,85.5
2026-04-24 09:00:00,Himadri,-9.86,20.18,318,999.3,90.7
2026-04-24 10:00:00,Himadri,-12.64,23.48,146,1001.9,87.0
2026-04-24 11:00:00,Himadri,-10.22,19.2,116,1003.2,80.3
2026-04-24 12:00:00,Himadri,-11.69,20.52,271,1002.4,80.2
2026-04-24 13:00:00,Himadri,-9.05,25.26,112,1000.6,77.5
2026-04-24 14:00:00,Himadri,-10.07,22.15,318,1003.2,70.4
2026-04-24 15:00:00,Himadri,-11.88,15.95,93,1000.4,64.8
2026-04-24 16:00:00,Himadri,-9.99,21.3,148,1001.3,72.5
2026-04-24 17:00:00,Himadri,-8.21,20.64,300,1003.6,67.5
2026-04-24 18:00:00,Himadri,-11.75,14.97,123,1001.4,61.9
2026-04-24 19:00:00,Himadri,-10.39,16.46,294,1002.3,62.7
2026-04-24 20:00:00,Himadri,-9.8,18.22,281,1002.4,62.9
2026-04-24 21:00:00,Himadri,-10.25,14.52,117,997.7,74.1
2026-04-24 22:00:00,Himadri,-9.65,17.89,279,1001.7,70.4
2026-04-24 23:00:00,Himadri,-11.16,21.13,113,1001.4,76.7
2026-04-25 00:00:00,Himadri,-11.78,28.64,307,1003.5,79.5
2026-04-25 01:00:00,Himadri,-8.86,15.67,275,999.2,79.1
2026-04-25 02:00:00,Himadri,-9.0,20.22,275,998.2,84.6
2026-04-25 03:00:00,Himadri,-9.39,20.07,291,1000.7,87.7
2026-04-25 04:00:00,Himadri,-10.41,22.33,120,1001.7,89.9
2026-04-25 05:00:00,Himadri,-9.19,16.73,115,999.6,91.3
2026-04-25 06:00:00,Himadri,-9.34,18.87,107,1000.9,90.9
2026-04-25 07:00:00,Himadri,-10.74,22.39,135,1003.0,92.3
2026-04-25 08:00:00,Himadri,-12.14,17.24,111,1003.3,93.3
2026-04-25 09:00:00,Himadri,-11.02,18.55,112,998.8,84.5
2026-04-25 10:00:00,Himadri,-9.27,21.5,308,999.3,85.5
2026-04-25 11:00:00,Himadri,-9.2,22.3,280,999.1,82.0
2026-04-25 12:00:00,Himadri,-8.29,18.05,308,998.2,78.0
2026-04-25 13:00:00,Himadri,-10.96,16.42,149,1002.7,77.2
2026-04-25 14:00:00,Himadri,-11.09,26.98,274,1003.5,71.6
2026-04-25 15:00:00,Himadri,-10.51,14.55,310,1000.6,65.7
2026-04-25 16:00:00,Himadri,-9.63,17.39,105,1002.4,68.7
2026-04-25 17:00:00,Himadri,-11.18,15.79,124,1001.5,69.4
2026-04-25 18:00:00,Himadri,-11.42,28.09,129,998.0,68.2
2026-04-25 19:00:00,Himadri,-9.58,17.41,266,1003.7,67.9
2026-04-25 20:00:00,Himadri,-9.28,21.64,282,1001.9,67.5
2026-04-25 21:00:00,Himadri,-8.45,20.26,288,1000.4,70.1
2026-04-25 22:00:00,Himadri,-9.54,16.99,94,1000.2,69.9
2026-04-25 23:00:00,Himadri,-8.09,18.24,268,998.0,70.7
2026-04-26 00:00:00,Himadri,-8.7,18.24,307,1000.1,73.6
2026-04-26 01:00:00,Himadri,-12.07,15.8,274,999.6,81.5
2026-04-26 02:00:00,Himadri,-12.09,21.87,300,1000.8,81.5
2026-04-26 03:00:00,Himadri,-11.15,27.06,106,1000.9,86.1
2026-04-26 04:00:00,Himadri,-10.89,19.07,302,999.0,85.8
2026-04-26 05:00:00,Himadri,-11.79,22.4,302,1002.9,89.0
2026-04-26 06:00:00,Himadri,-11.26,22.87,136,1003.9,89.3
2026-04-26 07:00:00,Himadri,-8.99,19.24,268,1001.6,88.2
2026-04-26 08:00:00,Himadri,-9.35,29.59,97,1004.3,91.6
2026-04-26 09:00:00,Himadri,-11.32,20.26,140,999.5,91.0
2026-04-26 10:00:00,Himadri,-9.86,19.08,303,1000.7,87.3
2026-04-26 11:00:00,Himadri,-10.65,17.9,126,1004.3,79.6
2026-04-26 12:00:00,Himadri,-9.31,15.23,93,1001.4,76.1
2026-04-26 13:00:00,Himadri,-11.16,15.63,271,1004.1,70.4
2026-04-26 14:00:00,Himadri,-10.62,23.97,261,1000.0,67.0
2026-04-26 15:00:00,Himadri,-11.06,18.96,302,999.9,73.8
2026-04-26 16:00:00,Himadri,-9.94,26.03,116,1001.3,64.9
2026-04-26 17:00:00,Himadri,-7.6,25.75,124,1003.2,67.2
2026-04-26 18:00:00,Himadri,-7.36,17.27,102,999.9,69.5
2026-04-26 19:00:00,Himadri,-9.08,19.4,143,1003.3,66.1
2026-04-26 20:00:00,Himadri,-8.9,14.85,131,999.1,72.5
2026-04-26 21:00:00,Himadri,-7.76,22.09,137,999.0,73.9
2026-04-26 22:00:00,Himadri,-8.72,25.1,133,1003.4,68.9
2026-04-26 23:00:00,Himadri,-8.81,19.01,105,999.4,77.5
2026-04-27 00:00:00,Himadri,-8.18,18.03,109,1001.7,73.5
2026-04-27 01:00:00,Himadri,-10.01,14.95,122,1001.1,76.5
2026-04-27 02:00:00,Himadri,-11.57,18.62,315,1004.2,81.8
2026-04-27 03:00:00,Himadri,-10.45,14.72,298,1000.2,88.6
2026-04-27 04:00:00,Himadri,-8.97,16.78,110,1003.4,90.7
2026-04-27 05:00:00,Himadri,-12.24,22.41,283,1003.0,88.2
2026-04-27 06:00:00,Himadri,-12.37,21.93,132,1001.6,88.1
2026-04-27 07:00:00,Himadri,-12.15,19.01,109,1003.3,88.0
2026-04-27 08:00:00,Himadri,-11.91,18.38,264,999.8,87.7
2026-04-27 09:00:00,Himadri,-9.14,15.74,97,1002.6,83.5
2026-04-27 10:00:00,Himadri,-11.47,27.6,294,1004.3,84.6
2026-04-27 11:00:00,Himadri,-11.15,14.94,129,1002.8,83.6
2026-04-27 12:00:00,Himadri,-11.11,16.93,282,1000.8,78.6
2026-04-27 13:00:00,Himadri,-10.69,17.77,314,999.0,73.2
2026-04-27 14:00:00,Himadri,-10.6,17.54,102,1004.4,68.4
2026-04-27 15:00:00,Himadri,-7.86,17.8,118,999.2,71.3
2026-04-27 16:00:00,Himadri,-7.54,22.33,92,999.5,72.2
2026-04-27 17:00:00,Himadri,-8.91,15.85,305,1003.4,68.4
2026-04-27 18:00:00,Himadri,-8.52,22.38,130,1003.7,67.5
2026-04-27 19:00:00,Himadri,-9.29,15.19,262,1002.3,66.8
2026-04-27 20:00:00,Himadri,-9.46,20.43,295,1003.7,69.1
2026-04-27 21:00:00,Himadri,-8.64,19.38,136,1004.2,66.1
2026-04-27 22:00:00,Himadri,-11.21,19.52,111,1000.2,76.3
2026-04-27 23:00:00,Himadri,-10.36,14.54,100,999.2,72.3
2026-04-28 00:00:00,Himadri,-8.97,19.34,95,1004.1,77.9
2026-04-28 01:00:00,Himadri,-8.91,19.75,147,1001.7,79.5
2026-04-28 02:00:00,Himadri,-9.74,16.56,266,1004.9,82.1
2026-04-28 03:00:00,Himadri,-11.79,20.22,98,1000.3,91.2
2026-04-28 04:00:00,Himadri,-9.22,18.66,106,1003.7,89.8
2026-04-28 05:00:00,Himadri,-10.74,19.3,105,999.9,86.9
2026-04-28 06:00:00,Himadri,-11.67,21.45,103,1000.0,89.7
2026-04-28 07:00:00,Himadri,-8.67,26.45,114,1002.5,85.7
2026-04-28 08:00:00,Himadri,-11.61,19.28,109,1002.5,92.1
2026-04-28 09:00:00,Himadri,-9.57,16.89,272,1004.6,84.3
2026-04-28 10:00:00,Himadri,-11.57,27.82,307,999.5,81.6
2026-04-28 11:00:00,Himadri,-8.54,18.53,262,999.5,82.7
2026-04-28 12:00:00,Himadri,-11.3,21.97,303,999.5,78.0
2026-04-28 13:00:00,Himadri,-8.36,18.89,140,1002.7,72.3
2026-04-28 14:00:00,Himadri,-10.95,21.66,94,1003.2,67.4
2026-04-28 15:00:00,Himadri,-8.35,21.16,308,1003.8,69.1
2026-04-28 16:00:00,Himadri,-9.03,18.58,127,1000.0,71.6
2026-04-28 17:00:00,Himadri,-9.46,16.88,122,1003.4,62.6
2026-04-28 18:00:00,Himadri,-7.03,20.09,287,1001.9,61.7
2026-04-28 19:00:00,Himadri,-10.53,23.73,278,999.9,70.4
2026-04-28 20:00:00,Himadri,-9.95,14.53,317,1001.3,67.7
2026-04-28 21:00:00,Himadri,-10.66,21.84,121,1002.6,70.1
2026-04-28 22:00:00,Himadri,-10.38,19.36,127,1001.5,71.7
2026-04-28 23:00:00,Himadri,-8.81,19.1,271,1003.1,75.2
2026-04-29 00:00:00,Himadri,-8.85,16.36,307,1002.1,80.1
2026-04-29 01:00:00,Himadri,-8.24,15.74,139,1005.2,85.1
2026-04-29 02:00:00,Himadri,-10.61,28.74,95,1002.4,81.0
2026-04-29 03:00:00,Himadri,-11.07,21.45,143,1001.2,86.1
2026-04-29 04:00:00,Himadri,-8.35,22.05,316,1000.6,84.4
2026-04-29 05:00:00,Himadri,-9.4,15.83,270,1003.8,87.6
2026-04-29 06:00:00,Himadri,-8.08,17.76,144,1004.0,87.9
2026-04-29 07:00:00,Himadri,-11.15,16.22,282,1003.9,92.7
2026-04-29 08:00:00,Himadri,-10.41,30.05,141,1002.9,89.1
2026-04-29 09:00:00,Himadri,-9.53,16.58,91,1003.1,82.9
2026-04-29 10:00:00,Himadri,-8.87,22.33,272,1000.3,87.2
2026-04-29 11:00:00,Himadri,-9.04,23.41,274,1002.7,79.2
2026-04-29 12:00:00,Himadri,-9.23,22.15,280,1002.6,81.5
2026-04-29 13:00:00,Himadri,-9.71,15.61,114,1000.1,72.4
2026-04-29 14:00:00,Himadri,-8.63,20.81,128,1000.7,68.7
2026-04-29 15:00:00,Himadri,-10.06,14.79,305,1003.8,72.7
2026-04-29 16:00:00,Himadri,-7.91,16.79,268,1002.4,69.0
2026-04-29 17:00:00,Himadri,-10.15,22.34,121,1005.6,64.6
2026-04-29 18:00:00,Himadri,-7.6,16.21,302,1003.7,62.7
2026-04-29 19:00:00,Himadri,-8.02,18.78,286,1000.2,64.5
2026-04-29 20:00:00,Himadri,-8.36,17.03,124,1005.9,66.0
2026-04-29 21:00:00,Himadri,-8.1,19.45,303,1005.2,68.7
2026-04-29 22:00:00,Himadri,-9.48,15.16,95,1001.8,70.9
2026-04-29 23:00:00,Himadri,-10.89,20.78,294,1000.4,73.4
2026-04-30 00:00:00,Himadri,-7.72,19.63,305,1006.4,76.3
2026-04-30 01:00:00,Himadri,-8.03,18.17,293,1005.2,83.4
2026-04-30 02:00:00,Himadri,-7.57,20.46,287,1004.3,85.4
2026-04-30 03:00:00,Himadri,-9.57,20.51,293,1005.3,91.4
2026-04-30 04:00:00,Himadri,-8.12,22.1,98,1005.6,90.0
2026-04-30 05:00:00,Himadri,-10.32,20.22,268,1004.1,87.8
2026-04-30 06:00:00,Himadri,-10.91,22.03,302,1002.7,91.2
2026-04-30 07:00:00,Himadri,-11.46,25.33,102,1006.0,85.4
2026-04-30 08:00:00,Himadri,-9.01,21.72,129,1004.9,83.8
2026-04-30 09:00:00,Himadri,-9.95,22.44,93,1005.6,84.4
2026-04-30 10:00:00,Himadri,-11.1,23.95,95,1003.5,84.5
2026-04-30 11:00:00,Himadri,-9.47,20.3,289,1003.5,80.7
2026-04-30 12:00:00,Himadri,-9.53,17.15,105,1006.5,74.1
2026-04-30 13:00:00,Himadri,-10.27,29.71,124,1002.9,72.2
2026-04-30 14:00:00,Himadri,-7.91,21.53,108,1004.6,70.1
2026-04-30 15:00:00,Himadri,-9.8,28.87,276,1001.3,70.8
2026-04-30 16:00:00,Himadri,-9.8,21.99,293,1002.2,72.5
2026-04-30 17:00:00,Himadri,-9.93,27.17,309,1006.2,64.9
2026-04-30 18:00:00,Himadri,-7.64,18.13,112,1001.8,63.6
2026-04-30 19:00:00,Himadri,-7.27,22.13,317,1003.0,68.7
2026-04-30 20:00:00,Himadri,-6.96,19.75,285,1005.3,64.1
2026-04-30 21:00:00,Himadri,-6.86,22.33,289,1002.9,67.1
2026-04-30 22:00:00,Himadri,-7.77,28.62,282,1006.3,74.5
2026-04-30 23:00:00,Himadri,-9.34,22.86,93,1004.9,76.6
2026-05-01 00:00:00,Himadri,-7.85,17.89,114,1002.7,76.0
2026-05-01 01:00:00,Himadri,-7.32,17.3,119,1003.1,77.9
2026-05-01 02:00:00,Himadri,-8.03,18.42,315,1007.2,85.8
2026-05-01 03:00:00,Himadri,-8.25,15.38,300,1001.9,85.7
2026-05-01 04:00:00,Himadri,-7.61,16.41,110,1006.7,86.5
2026-05-01 05:00:00,Himadri,-9.76,24.0,315,1004.5,88.3
2026-05-01 06:00:00,Himadri,-9.73,19.04,293,1006.0,93.8
2026-05-01 07:00:00,Himadri,-8.91,22.42,124,1007.0,85.2
2026-05-01 08:00:00,Himadri,-8.02,15.97,115,1002.2,83.4
2026-05-01 09:00:00,Himadri,-10.77,17.62,124,1004.4,85.7
2026-05-01 10:00:00,Himadri,-10.15,17.61,100,1001.5,80.9
2026-05-01 11:00:00,Himadri,-8.38,16.81,308,1001.4,79.1
2026-05-01 12:00:00,Himadri,-9.84,24.24,132,1003.2,79.9
2026-05-01 13:00:00,Himadri,-9.08,25.81,90,1002.9,79.7
2026-05-01 14:00:00,Himadri,-8.93,19.83,129,1004.8,69.0
2026-05-01 15:00:00,Himadri,-9.43,20.6,138,1002.7,68.4
2026-05-01 16:00:00,Himadri,-9.26,15.09,317,1003.4,67.8
2026-05-01 17:00:00,Himadri,-9.19,19.81,139,1004.3,63.6
2026-05-01 18:00:00,Himadri,-8.85,17.24,317,1003.4,65.5
2026-05-01 19:00:00,Himadri,-8.88,17.45,117,1001.8,68.4
2026-05-01 20:00:00,Himadri,-7.79,15.08,120,1006.8,71.7
2026-05-01 21:00:00,Himadri,-8.43,19.09,114,1003.5,68.7
2026-05-01 22:00:00,Himadri,-7.03,17.59,299,1005.7,72.6
2026-05-01 23:00:00,Himadri,-9.39,20.73,304,1003.3,74.7
2026-05-02 00:00:00,Himadri,-8.21,21.25,260,1006.6,81.8
2026-05-02 01:00:00,Himadri,-7.71,20.46,146,1005.5,82.6
2026-05-02 02:00:00,Himadri,-9.25,22.62,265,1006.0,79.3
2026-05-02 03:00:00,Himadri,-8.82,18.78,268,1006.1,81.8
2026-05-02 04:00:00,Himadri,-10.67,23.03,283,1005.0,93.2
2026-05-02 05:00:00,Himadri,-10.15,16.29,285,1002.1,91.0
2026-05-02 06:00:00,Himadri,-7.96,21.21,289,1002.3,87.6
2026-05-02 07:00:00,Himadri,-11.13,22.07,319,1007.5,91.1
2026-05-02 08:00:00,Himadri,-7.2,25.93,109,1008.0,84.8
2026-05-02 09:00:00,Himadri,-7.01,20.72,123,1005.2,84.5
2026-05-02 10:00:00,Himadri,-8.91,28.37,144,1006.2,88.7
2026-05-02 11:00:00,Himadri,-8.83,20.57,303,1003.8,84.6
2026-05-02 12:00:00,Himadri,-9.28,16.19,316,1004.4,73.7
2026-05-02 13:00:00,Himadri,-7.53,19.6,111,1002.5,70.8
2026-05-02 14:00:00,Himadri,-6.99,19.12,263,1003.2,72.6
2026-05-02 15:00:00,Himadri,-6.73,16.48,300,1008.1,68.4
2026-05-02 16:00:00,Himadri,-7.38,17.06,143,1006.8,70.9
2026-05-02 17:00:00,Himadri,-7.47,16.79,91,1002.7,63.4
2026-05-02 18:00:00,Himadri,-6.85,26.08,305,1003.6,62.7
2026-05-02 19:00:00,Himadri,-9.14,16.29,138,1005.2,62.0
2026-05-02 20:00:00,Himadri,-5.74,20.76,135,1007.4,63.2
